339.957	5.607
340.026	6.525
340.026	6.016
340.006	6.019
340.006	7.855
350.009	7.869
359.992	7.004
359.992	6.077
340.009	4.599
340.016	5.672
10.009	6.132
19.992	4.635
40.009	3.781
80.009	3.27
80.009	2.861
90.024	3.789
69.961	4.724
69.961	5.238
69.963	7.513
79.996	6.586
79.975	6.58
109.998	6.039
120.025	5.247
119.978	7.745
119.978	7.745
129.98	8.336
120.013	5.795
230.014	6.653
210.004	6.575
210.026	6.844
229.99	8.862
229.99	8.409
229.99	8.409
239.99	7.867
229.99	7.867
239.99	8.862
279.99	7.867
279.995	7.065
279.995	6.147
259.974	6.216
229.995	6.606
230.03	7.885
210.026	8.266
179.99	8.409
200.003	7.661
230.023	8.1
230.001	6.192
270.03	6.073
280.03	4.985
180.026	3.644
150	3.14
129.997	4.134
170.005	5.3
150.028	5.168
149.964	5.886
179.964	5.069
170.028	3.001
100.011	3.784
79.985	3.28
89.965	6.66
130.023	7.636
159.998	5.942
310.034	5.614
319.957	6.525
309.984	5.989
319.984	5.076
350.021	4.17
30.006	2.857
0.024	3.277
0.024	5.121
29.961	5.751
359.961	5.135
19.963	5.249
9.996	5.66
29.996	6.277
29.996	4.734
29.975	4.729
29.996	4.734
29.961	4.724
359.963	4.22
339.963	6.072
359.996	6.072
359.996	5.145
59.996	5.969
89.963	4.323
69.963	4.734
69.975	4.729
100.038	4.717
79.998	7.478
79.998	8.503
89.998	7.581
79.988	7.071
90.023	8.152
80.023	6.604
90.023	7.636
80.023	8.565
89.988	9.018
79.998	8.905
69.963	7.102
69.996	8.027
79.998	7.984
69.998	7.063
79.998	7.984
79.998	8.905
69.998	10.338
79.998	10.338
79.975	8.945
79.975	8.019
79.998	7.063
79.998	7.063
79.998	7.472
69.998	8.496
79.998	9.826
89.998	8.598
239.996	4.528
19.963	1.956
109.963	3.191
129.963	1.441
240.036	9.69
240.025	8.696
230.022	7.586
240.022	6.661
220.03	6.073
240.029	4.775
300.007	2.335
300.021	3.254
10.021	1.932
100.009	1.942
350.009	4.599
30.009	7.154
29.996	7.166
39.992	6.695
39.985	6.724
39.975	8.197
69.985	8.587
79.992	4.223
219.992	2.369
210.009	6.847
199.984	3.248
220.021	4.475
230.024	3.687
240.021	1.831
10.009	6.132
0.009	5.11
0.009	7.358
0.009	7.358
0.009	7.358
350.009	6.949
340.009	7.46
350.021	5.085
10.009	6.54
350.009	6.54
330.021	6.509
330.021	5.593
350.021	6.509
9.992	5.253
30.009	3.372
80.009	3.781
100.009	3.372
110.009	3.986
330.024	4.199
70.024	5.223
85.008	4.311
99.992	3.399
89.961	3.8
89.961	5.238
99.963	5.249
109.996	4.528
139.996	4.528
119.975	2.57
129.988	3.484
199.963	5.558
199.974	10.947
199.99	11.665
220.004	12.984
220.004	12.984
220.004	12.057
229.974	9.452
219.99	8.862
229.99	7.415
240.022	7.586
299.995	4.221
310.029	2.902
260.036	3.387
260.034	6.431
250	6.429
260	5.102
269.943	4.483
289.957	4.078
289.957	3.67
260.026	1.835
0.026	1.02
90.006	2.346
10.024	5.223
79.961	4.724
49.961	4.981
19.961	5.238
0.024	4.609
350.024	6.043
330.006	5.203
300.026	5.098
290.006	4.081
310.006	3.673
330.006	4.591
320.006	2.754
30.006	3.775
30.024	4.301
349.961	3.697
29.985	8.173
29.985	7.759
359.985	9
359.992	7.416
359.992	7.416
330.016	7.94
339.996	6.552
329.996	6.04
339.996	6.04
339.996	6.552
330.009	5.621
350.009	4.599
10.009	3.781
30.009	3.781
30.009	4.701
40.009	4.701
19.992	4.223
350.009	7.869
0.024	6.964
359.961	5.135
39.961	3.8
339.961	4.622
349.961	5.135
319.961	5.649
340.024	5.223
340.009	6.949
340.009	6.949
320.009	6.029
40.009	5.314
349.992	5.15
339.992	4.635
339.992	3.708
319.992	5.15
320.009	5.621
310.009	3.679
220.024	2.356
240.006	4.489
239.943	7.234
250.025	8.621
240.034	8.677
230.029	7.209
219.974	5.752
209.974	5.752
220.036	6.303
229.986	3.695
210	4.499
189.943	3.668
230	3.681
289.967	2.767
10.024	3.277
150.026	5.404
119.969	3.996
149.967	4.406
239.974	9.091
230.022	8.048
260.03	6.979
239.995	4.679
240.036	4.327
250	5.51
220.029	8.707
210.03	8.882
229.99	10.67
199.974	9.911
200.009	9.914
219.992	10.752
220.004	13.912
219.997	13.624
219.997	16.067
240	15.225
239.989	13.265
250.008	13.165
239.989	10.784
219.991	10.133
219.991	7.225
260.009	2.547
30.025	6.187
339.984	8.832
320.022	9.239
310.022	10.153
289.967	10.033
269.967	10.438
279.991	10.425
250.027	7.715
240.025	6.796
249.984	7.831
249.984	6.876
229.984	7.353
229.974	7.143
230.025	6.732
229.974	7.143
219.974	7.607
219.995	7.982
229.99	9.766
239.99	8.862
270.022	6.198
240.022	4.718
220.03	7.885
220.03	9.336
219.99	8.862
219.99	8.862
259.99	4.612
290.03	2.81
339.995	4.771
20.036	4.327
339.943	5.604
29.986	3.786
340.006	6.019
320.026	6.933
309.984	7.817
300.007	8.326
290.004	8.724
260.004	7.203
250.025	9.129
250.025	9.94
279.984	9.359
260.025	9.534
280.029	10.823
289.991	10.02
319.991	9.716
330.022	10.66
340.014	10.169
340.011	10.714
339.996	9.316
340.022	9.254
329.996	8.907
349.996	8.907
9.996	6.143
9.996	7.985
359.996	8.395
0.009	8.38
359.992	7.931
19.992	5.253
29.992	5.356
29.961	3.8
19.961	3.8
340.024	3.687
350.024	6.043
0.024	7.374
10.024	7.067
19.985	4.628
29.988	3.803
29.988	3.392
49.985	2.674
339.965	4.201
329.965	5.226
329.967	4.611
339.986	3.684
329.965	2.869
299.985	2.777
289.965	3.279
259.986	2.763
219.967	4.509
249.967	5.533
330.024	6.043
30.024	8.091
30.024	4.711
19.961	3.286
289.961	3.697
280.024	4.506
240.006	5.917
240.007	8.225
290.007	8.326
229.984	5.482
290.021	7.322
269.984	5.888
280.007	7.717
290.007	8.326
300.007	8.732
289.984	7.309
269.984	5.482
280.007	4.468
279.984	5.076
30.006	3.775
30.006	2.857
80.006	3.265
170.024	2.151
210.024	2.765
200.024	5.121
190.024	4.097
140.024	3.994
219.995	8.992
239.995	8.533
240.025	8.696
240.022	7.586
230.022	7.123
220.03	7.432
230.026	8.71
229.99	8.862
229.99	9.314
260.022	8.603
260.022	8.603
250.025	7.2
230.025	7.2
230.025	7.2
230.029	7.677
239.974	6.216
279.995	2.386
180.03	0.453
269.974	4.267
270.029	4.307
230.034	4.492
240	5.522
220.034	5.002
230.034	5.921
239.995	7.524
230.026	7.288
220.026	7.732
219.99	10.308
220.009	12.483
219.997	15.597
219.999	17.004
229.985	14.323
229.997	14
230.004	11.964
240.004	10.944
239.991	10.133
240.022	9.066
230.022	9.066
240.03	6.979
309.995	2.386
339.995	2.386
290.034	5.512
309.943	5.604
299.957	3.262
299.957	3.262
329.984	2.842
0.026	3.263
40.006	4.693
80.024	5.633
89.996	6.689
99.988	6.251
89.975	4.729
99.996	8.13
89.998	9.007
90.023	10.113
99.988	8.096
189.998	6.449
79.996	6.174
120.024	5.53
320	5.102
160.026	1.529
229.967	5.021
249.969	6.865
219.985	4.1
250.005	4.742
230.011	5.261
219.992	5.063
199.992	3.198
259.997	4.584
240.011	4.246
230.004	5.206
230.028	7.753
230	6.717
250.026	7.732
230.026	5.066
240.001	4.902
220.026	4.533
249.995	3.303
229.992	2.31
150.004	1.918
149.997	2.337
150.004	1.918
320.004	1.279
120.011	2.4
210.011	0.923
359.986	4.619
339.986	3.695
9.985	2.365
79.986	2.156
140.005	3.812
179.985	3.69
309.943	6.521
250.011	6.646
260.004	6.119
220.029	5.805
230.029	5.337
250.004	3.744
359.997	1.887
59.995	3.303
60.004	2.831
339.986	5.646
359.967	7.378
39.961	7.189
59.963	7.308
79.963	7.513
79.998	6.551
79.975	7.094
79.975	7.094
79.996	8.541
79.996	8.027
79.996	8.953
69.975	7.094
79.996	8.027
79.975	8.533
79.975	9.459
79.996	6.586
89.963	6.69
79.963	6.587
69.963	6.175
79.963	5.661
134.96	4.003
189.957	2.345
230.026	2.753
219.943	4.076
240	3.163
249.969	2.357
319.986	1.95
349.969	1.947
29.969	3.381
49.986	2.967
359.967	2.767
259.986	5.526
319.967	4.201
279.986	3.684
219.992	7.284
230.025	8.788
229.992	9.364
239.992	6.676
250.026	6.399
250.03	5.62
240.03	6.526
230.03	7.432
230.03	6.526
230.03	6.073
230.03	6.073
240.026	5.066
210.026	3.644
200.026	4.088
229.995	3.762
219.992	2.31
140.004	2.831
140.011	3.323
240.005	8.648
229.997	7.37
239.992	5.952
260.03	4.623
259.995	7.524
260.03	6.526
240.026	6.399
240.026	5.51
250.03	6.073
250.001	5.762
250.001	3.096
210.026	1.866
210.03	2.81
309.992	1.332
329.997	0.899
269.997	1.887
289.985	2.665
309.985	1.947
299.986	2.763
170.005	1.953
260	2.761
289.965	2.767
319.988	2.364
119.985	1.44
199.988	5.139
169.985	3.69
230.004	6.119
230.026	4.088
200.026	4.533
180.03	3.263
120.004	3.288
159.997	1.887
110.004	4.201
129.992	4.086
130.038	3.077
150.027	1.725
49.997	2.337
40.005	5.3
80.008	5.623
80.008	4.191
100	4.295
110.038	4.512
140.028	6.299
140.045	4.762
130.004	4.658
149.967	5.431
129.998	5.02
99.969	5.225
110.005	4.742
119.967	3.996
159.965	5.226
259.965	3.689
339.986	3.695
10	4.602
300.034	8.371
350.034	5.614
0	5.612
289.943	5.095
309.943	4.585
329.957	5.199
299.957	4.078
329.957	5.607
330.026	5.2
320.026	4.588
300.026	1.02
270.026	3.671
240.026	3.161
189.969	4.611
210.03	4.623
239.995	4.221
250.011	3.323
300.004	2.374
160.004	1.37
110.005	0.93
9.986	3.798
339.967	4.201
359.998	6.556
359.975	8.431
359.975	7.916
29.975	5.346
29.963	4.734
29.961	4.313
49.963	4.837
59.963	6.896
69.963	7.102
39.978	8.785
39.978	9.715
30.012	7.752
50.012	8.372
59.996	8.336
59.975	7.814
69.996	8.027
29.963	8.131
29.988	7.941
30.012	7.752
40.012	7.235
59.985	8.897
39.963	5.764
59.963	7.822
69.996	5.66
59.963	8.337
69.963	6.587
59.996	7.821
39.978	7.751
69.996	6.586
69.963	6.175
59.963	3.911
39.996	2.881
69.988	3.803
49.988	3.906
89.985	5.245
39.988	5.345
79.988	4.728
84.977	4.721
89.965	4.713
49.967	3.382
339.967	5.226
339.967	6.046
9.998	4.61
359.998	3.688
79.988	2.364
89.986	1.944
10	3.784
319.986	3.695
339.967	5.636
339.985	6.582
359.965	5.123
0.001	5.161
359.969	4.201
20.024	4.199
19.961	5.238
39.963	7.719
60.012	7.855
49.978	7.854
59.985	8.897
70.012	8.579
59.975	8.328
69.975	8.019
69.996	6.586
79.963	4.734
69.996	4.734
79.996	5.248
79.988	5.242
89.985	4.319
109.963	4.529
189.961	6.47
220.024	3.175
230.026	4.078
209.967	5.943
259.986	5.116
239.986	4.106
220.004	6.575
240.004	7.489
230.026	5.51
220.026	5.51
210.026	4.533
190.03	3.263
239.997	5.123
230.004	6.119
229.997	5.123
220.004	4.201
209.997	3.236
230.004	3.288
229.997	2.337
239.997	1.887
320.004	0.913
39.997	2.337
80.005	4.277
50.005	4.277
70.03	8.094
80.001	8.98
340	4.592
239.996	2.367
260.034	10.514
250	8.265
290.004	9.13
309.984	8.832
319.992	7.004
9.985	4.655
299.985	2.793
329.963	3.294
349.963	6.072
79.996	4.734
79.963	4.734
89.996	3.808
80.023	5.676
89.988	6.661
90.008	4.294
100.038	3.794
319.985	3.702
20.038	4.615
90.038	3.794
89.985	3.805
0.026	8.87
29.963	6.278
89.996	4.734
129.985	4.525
229.967	3.689
359.967	2.767
189.985	1.337
240.005	5.765
209.986	4.093
189.986	2.763
239.965	2.357
259.985	5.535
229.992	5.952
230	7.589
220.026	9.155
229.992	8.064
239.99	7.867
249.99	6.058
220.03	3.716
170.03	1.36
89.992	3.198
89.997	2.337
140.004	0.457
120.005	0.93
179.985	1.332
119.985	1.435
349.986	0.924
20.005	2.418
30.011	3.784
9.988	5.242
79.998	4.712
89.998	5.224
100.038	4.717
110.03	4.566
100.008	3.782
239.965	4.099
309.967	3.689
9.967	7.48
359.998	4.2
20.038	6.153
329.985	5.656
339.988	3.7
279.969	3.688
219.985	2.365
289.969	6.045
319.992	1.865
20.005	2.418
329.986	1.95
19.967	2.869
39.967	3.382
349.965	4.611
349.988	6.064
350.038	6.973
29.975	7.197
19.998	5.63
39.975	5.346
29.961	6.265
30.009	5.723
60.009	5.416
69.992	4.738
30.009	8.073
29.992	7.21
29.985	5.38
29.992	4.738
39.992	4.326
30.009	4.701
19.992	4.635
349.992	6.592
349.985	8.483
359.992	7.004
19.992	4.635
49.992	5.459
39.992	3.811
29.992	4.738
59.992	5.974
49.992	4.841
70.012	7.545
40.012	9.715
40.012	8.165
60.014	10.72
80.014	7.964
70.02	10.27
69.978	11.368
80.012	9.922
70.012	6.201
59.985	6.414
79.992	4.738
239.992	3.193
330.009	7.46
150.024	2.458
220.024	6.35
210.006	9.08
250.006	7.753
340.021	5.187
310.006	5.611
299.984	7.309
290.016	10.586
280	14.147
280.006	15.483
280.006	14.668
280.007	14.118
290	13.74
309.987	12.653
310.011	11.264
310.011	11.264
320.011	11.264
330.012	9.878
310.012	9.878
310.012	10.29
309.995	10.737
310.011	8.367
310.012	9.364
300.011	9.184
290.011	9.694
300.012	8.438
290.012	8.438
300.011	8.474
310.011	7.957
310.012	8.438
300.012	6.997
320.01	6.125
299.996	5.528
319.996	4.607
309.992	3.296
280.009	2.35
269.992	2.266
99.992	3.399
119.963	3.088
129.978	4.547
150.025	4.361
170.036	5.833
150.036	3.857
139.957	3.976
270.006	3.163
119.967	2.049
130	5.011
240.026	9.599
259.991	10.602
239.991	11.541
210.004	15.396
290.004	11.5
280.01	11.741
290.01	14.676
280.014	15.008
290.003	10.906
289.987	15.627
300.007	12.783
280.005	9.523
270.022	9.137
260.007	6.397
230.007	6.803
240.014	9.332
240.014	8.284
260.01	8.237
250.025	8.135
230.009	8.206
260.009	7.263
259.995	6.147
269.974	3.618
280.034	5.921
289.943	6.419
289.943	3.261
250	2.755
250	5.51
270.034	5.512
250	3.673
229.943	3.159
169.943	4.178
169.943	4.178
160	4.388
219.974	4.267
239.995	2.844
340.029	1.966
20.005	1.953
39.986	3.798
90.038	4.717
80	4.716
70.023	6.604
80.023	7.533
69.988	7.481
69.988	9.838
59.975	8.842
80.014	9.802
80.014	8.474
79.998	5.63
99.996	3.808
199.988	6.064
239.984	6.176
230.001	7.482
230.026	6.844
230.026	7.732
270.03	8.429
280.03	8.429
270.025	5.33
239.974	6.679
239.995	7.065
230.022	9.991
220.022	9.529
219.99	9.314
229.99	7.415
229.99	7.867
219.99	6.058
230.026	4.088
210.026	5.51
230.026	3.644
169.995	3.762
210.03	6.979
250.023	7.687
249.99	6.963
239.99	6.058
220.026	6.399
250.026	5.066
250.026	5.51
240.03	6.073
220.03	9.336
230.001	8.858
230.009	9.914
210.009	10.879
240.004	10.944
259.991	7.694
260.025	8.135
240.025	7.2
240.009	7.734
280.03	9.789
270.019	10.253
280.014	10.855
270.01	10.983
250.01	10.405
240.01	11.368
239.983	12.293
269.981	12.934
269.981	11.913
270.019	11.936
280.014	10.457
269.992	9.495
260.013	9.501
259.991	8.603
249.967	5.878
160.004	3.449
170.025	3.651
170.025	3.651
170.004	3.652
209.957	2.753
219.943	3.159
280.026	1.835
20.024	2.356
20.024	2.356
89.961	4.313
110.024	2.048
99.961	2.362
119.963	3.088
89.988	5.242
79.998	6.551
59.998	7.267
70.014	8.474
90.014	7.147
130.02	4.566
190.01	6.95
190.003	8.897
220.003	8.073
240.01	9.437
260.009	8.598
269.99	4.612
320.019	9.873
280.027	6.396
330.022	7.411
320.016	11.095
290.011	10.612
270.014	10.881
269.987	14.105
270.007	12.276
280.007	11.87
280.005	11.854
290.022	10.559
289.967	8.715
280.022	9.543
280.004	8.217
260.007	5.483
240.006	5.509
229.943	6.317
250.009	6.32
249.995	7.524
250.019	8.829
270.019	6.835
240.009	7.734
230.009	8.772
250.009	8.772
240.025	7.2
250.022	10.454
270.01	9.279
329.984	9.072
309.991	9.21
289.967	9.121
290.022	8.325
279.984	5.888
260.007	4.468
170.007	3.655
149.957	4.384
189.974	6.216
180.001	5.762
190.03	5.166
210.001	3.956
219.995	4.221
189.974	6.216
210.03	6.979
200.023	6.778
200.003	5.931
200.023	4.711
210.001	4.386
169.992	2.754
190.025	6.143
199.998	6.59
170.001	8.428
170.023	8.926
180.003	8.897
180.003	9.309
209.99	5.154
230.026	9.155
230.022	8.603
199.99	7.867
209.99	9.314
220.009	6.755
239.974	10.829
250.008	12.218
240.008	12.691
230.004	11.964
239.989	12.788
250.008	11.176
210.008	12.786
249.985	16.438
250.01	14.921
250.002	14.342
240.002	13.379
299.981	13.45
249.981	12.359
269.981	12.455
260.01	11.368
250.01	9.923
229.983	10.292
199.991	8.726
229.991	8.726
230.025	9.163
230.022	7.586
190.025	6.732
159.992	6.676
170.003	9.721
210.01	9.521
220.004	15.859
229.985	16.918
229.999	16.52
240	15.225
250.02	12.846
249.981	10.376
249.981	8.91
240.014	8.856
230.014	7.808
210.019	6.835
220.025	4.463
110.025	2.536
89.957	2.855
89.998	5.732
79.978	7.131
90.014	9.495
69.98	7.476
99.978	4.754
179.978	3.204
229.985	2.793
260.009	6.438
259.992	9.681
290.022	10.576
280.022	11.899
300.016	7.837
280.011	12.504
319.987	13.168
310.005	12.263
290.014	11.669
290	12.417
310.006	13.446
309.991	13.452
310.002	14.815
309.986	14.876
289.989	15.073
300.01	14.332
289.991	13.757
289.994	14.252
289.994	13.743
289.994	12.365
330.006	13.446
319.992	10.75
339.992	12.184
329.976	12.191
329.987	10.802
349.976	9.322
339.995	11.146
19.995	7.976
350.011	7.347
0.022	6.915
350.022	6.915
20.021	3.763
330.021	4.17
330.021	4.17
230.009	1.022
140.006	3.469
199.984	7.353
190.025	8.135
189.992	8.064
170.003	11.039
170.009	12.195
160.01	11.191
159.987	10.326
170.005	10.008
170.011	7.451
169.984	4.268
150.007	7.544
130.024	6.352
110.007	6.588
69.98	6.839
69.977	8.736
70.006	7.641
70.003	9.956
59.997	9.886
59.997	7.826
59.997	8.856
69.98	6.144
69.98	5.632
79.98	4.711
79.98	5.632
69.988	6.558
69.998	5.63
29.998	5.732
79.988	5.636
79.997	6.179
70.003	6.637
80.003	6.222
80.003	7.156
80.003	8.608
59.997	9.886
79.997	8.547
80.003	7.571
80.02	7.16
70.02	7.575
70.023	5.676
70.02	5.707
350.023	1.961
80.023	2.889
229.977	4.599
350.02	3.736
179.988	3.279
299.963	1.853
129.961	1.027
89.961	1.951
359.992	4.635
89.992	2.884
29.992	4.738
59.992	5.974
79.992	4.223
20.009	2.861
89.961	3.389
80.024	1.331
300.006	1.836
320.024	2.765
20.024	3.789
330.024	3.687
290.006	2.754
270.026	6.423
250.004	8.623
260.027	10.456
279.991	9.109
289.991	9.109
309.967	7.398
340.022	3.655
359.984	3.654
120.021	2.034
149.996	2.457
159.996	3.89
240.022	7.627
250.016	9.161
250.019	6.808
229.967	9.526
240.022	9.036
270.022	8.224
260.022	7.716
259.967	7.702
250.022	6.802
260.022	5.888
269.984	5.482
279.984	3.654
169.984	2.842
230.026	5.914
240.007	4.468
220.026	6.831
220	8.265
229.943	6.827
240	7.245
270.027	7.208
280.004	7.71
300.004	7.304
310.007	5.077
39.984	6.598
70.024	4.711
69.961	4.211
29.992	3.811
80.009	5.212
99.992	3.399
150.024	1.434
160.024	3.892
200.026	5.098
229.984	7.353
230.025	8.696
229.991	10.133
229.991	11.541
259.983	10.769
300.01	8.332
330.015	7.51
30.022	7.614
29.97	7.822
19.978	12.928
30.01	4.776
10.012	7.1
150.012	2.47
300.011	9.817
279.995	9.203
319.976	10.244
299.995	7.362
319.995	9.817
329.995	9.817
329.995	10.226
280	8.244
330.005	10.194
340.005	9.787
339.995	9.817
340.011	8.99
340.012	6.997
49.996	6.347
149.996	2.969
190.022	4.576
180.021	5.187
190.021	6
179.984	6.497
220.027	8.223
230.019	8.259
220.025	8.696
220.025	8.696
250.022	7.123
230.025	7.667
220.022	7.123
210.022	6.661
210.025	5.33
190.025	4.769
209.974	3.34
199.974	3.34
179.974	3.34
200.026	3.644
209.997	2.786
219.997	3.236
220.004	3.288
240.026	3.2
209.992	4.086
229.997	4.134
159.985	4.92
169.969	4.611
189.969	4.098
189.967	4.099
220.006	3.163
290.024	2.765
49.967	1.435
109.965	3.074
129.965	3.484
150.024	4.404
109.965	3.484
140.01	4.156
120.01	3.275
89.986	3.387
89.978	4.816
100.038	4.415
100.013	4.936
130.007	5.784
120.01	4.156
120.016	4.145
120.007	3.662
100.038	4.415
80.038	3.282
70.008	2.862
90	2.871
89.967	2.357
19.985	2.88
69.988	3.289
49.998	3.381
80.008	4.703
80.038	4.717
80.008	3.782
99.985	1.954
80.024	1.946
109.961	2.054
99.961	1.951
89.961	4.313
80.024	4.711
80.024	4.199
89.963	3.808
89.961	3.8
80.024	2.868
99.961	3.389
139.961	3.492
260.024	1.843
330.024	1.946
90.024	0.922
170.024	1.946
199.965	1.844
209.965	1.332
349.965	0.512
100.024	1.946
349.965	2.767
359.985	5.142
29.963	5.352
39.975	6.271
69.996	4.219
39.963	7.205
39.985	6.311
40.005	6.737
39.975	7.782
29.975	8.819
29.975	5.81
30.016	4.744
30.016	5.775
50.016	5.465
70.016	5.104
90.016	4.744
79.992	4.223
69.992	6.592
39.985	4.759
79.985	4.242
90.012	4.341
89.98	5.223
89.997	5.252
109.997	6.076
100.025	9.423
99.994	9.391
89.994	7.47
100.012	8.286
110.014	7.402
130.006	8.347
100.002	8.086
110.002	7.539
90.002	6.665
90.004	7.555
100.004	7.986
100.002	7.649
120.006	6.007
90.004	7.555
80.006	10.048
90.006	8.792
109.994	9.412
110.025	5.783
99.98	5.984
90.004	6.583
100.013	6.546
99.98	6.946
100.013	5.473
150.007	5.784
169.984	5.775
179.98	5.334
169.998	5.384
189.998	6.59
170.023	8.926
169.992	9.798
149.974	9.75
170.008	10.353
170.011	10.736
170.01	11.191
190.011	10.335
199.992	9.798
199.974	11.838
189.997	14.563
199.997	13.53
199.997	13.06
200.004	10.944
219.974	10.461
259.99	8.409
260.025	8.135
250.025	9.163
250.025	7.2
260.025	6.732
250.025	5.33
250.009	8.772
240.01	8.237
220.025	9.163
220.022	9.991
209.99	8.409
199.974	8.534
190.009	10.353
180.011	11.537
190.009	12.839
220.004	5.75
290.022	12.489
259.981	10.347
250.014	9.332
240.01	9.752
240.01	11.173
270.01	11.267
260.01	10.699
260.014	9.808
250.014	10.284
260.014	9.808
260.01	10.226
250.014	9.808
220.01	11.267
229.974	11.287
249.974	8.993
249.991	9.195
260.01	9.279
260.014	9.332
270.01	8.914
250.01	8.339
260.01	8.914
260.019	8.259
270.009	7.734
250.014	8.856
270.015	9.436
270.01	8.914
250.029	8.193
220.015	7.895
220.01	11.267
199.974	12.297
200.022	14.389
220	13.322
250.008	12.218
240.008	9.282
220.022	3.793
240.025	13.464
239.991	12.104
240.004	10.48
230.004	12.428
230.008	12.691
220.004	12.984
219.997	17.006
220	16.367
230	15.796
229.985	13.842
229.989	14.22
219.997	14.563
240	14.749
229.985	14.323
249.985	15.957
269.985	15.38
270.002	14.438
280.006	14.059
270.006	13.574
270.006	12.604
259.996	11.827
279.988	9.922
269.984	8.189
269.967	6.384
260.007	4.468
170.007	2.843
159.984	2.944
149.984	3.857
120.026	3.976
109.98	4.168
90.002	4.99
110.002	6.447
110.002	6.993
110.002	6.447
139.992	7.144
130.024	7.126
120.007	7.391
100.002	7.052
130.006	8.347
129.992	7.532
